Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2017-02-06,9.8,28.8,0.0,,,E,44.0,ENE,ENE,20.0,19.0,58.0,27.0,,,,,18.7,27.6,No,No
2017-04-24,13.9,25.4,0.0,,4.7,NNE,28.0,NNE,NNW,11.0,15.0,84.0,58.0,1018.5,1013.8,,4.0,18.2,24.6,No,Yes
2015-01-02,21.1,27.5,0.2,9.2,3.6,S,50.0,SSW,S,13.0,24.0,77.0,86.0,1019.1,1018.0,7.0,7.0,22.4,23.3,No,No
2015-01-02,12.5,21.1,0.0,,,SSW,31.0,WNW,SW,17.0,17.0,88.0,58.0,1010.3,1011.1,,,18.4,19.6,No,No
2014-10-18,8.7,24.4,0.0,5.0,7.3,N,61.0,N,N,30.0,28.0,54.0,27.0,1026.5,1023.0,,,14.7,22.6,No,No
2014-01-18,20.0,25.7,0.0,16.0,3.4,S,41.0,SSE,S,13.0,31.0,69.0,59.0,1012.4,1013.5,7.0,7.0,21.6,22.5,No,No
2017-02-10,20.8,40.0,0.0,,,,,N,,9.0,,69.0,,,,2.0,,28.0,,No,No
2017-04-15,5.6,19.5,0.0,,,SW,31.0,,SSW,0.0,11.0,68.0,45.0,1022.1,1018.8,,,12.9,18.3,No,No
2016-05-07,11.6,22.6,0.0,,,NNE,50.0,NNE,N,30.0,31.0,57.0,41.0,1017.9,1015.9,7.0,5.0,15.2,20.8,No,No
2009-05-27,10.5,16.2,0.2,2.0,,ESE,17.0,,NE,0.0,2.0,99.0,94.0,1020.7,1018.4,,,13.7,15.8,No,Yes
2012-02-13,25.6,33.3,2.8,7.0,11.7,SE,35.0,ENE,NW,9.0,17.0,75.0,62.0,1011.8,1008.5,4.0,2.0,29.2,32.1,Yes,No
2010-12-22,25.4,31.1,0.0,4.2,3.8,NNE,44.0,ESE,NE,11.0,26.0,84.0,74.0,1003.2,1000.2,7.0,6.0,26.1,29.5,No,Yes
2011-01-21,14.4,30.0,0.8,5.6,11.5,ESE,37.0,ENE,ESE,6.0,26.0,66.0,50.0,1015.1,1013.6,1.0,3.0,24.9,28.2,No,No
2009-06-02,13.0,17.9,2.4,4.2,3.8,SE,39.0,E,ESE,19.0,19.0,87.0,72.0,1028.8,1026.8,6.0,7.0,13.9,16.2,Yes,No
2014-07-29,1.9,16.4,0.0,,,WNW,57.0,NW,WNW,20.0,28.0,43.0,46.0,1016.8,1014.4,,,12.9,14.7,No,No
2016-04-28,14.4,20.1,2.8,4.2,,W,26.0,NW,NNW,13.0,13.0,96.0,61.0,1017.7,1015.3,7.0,8.0,16.0,19.3,Yes,Yes
2012-07-05,7.8,16.2,4.2,1.2,,SSW,48.0,WSW,SSW,17.0,30.0,75.0,60.0,1029.8,1029.0,3.0,5.0,11.7,14.9,Yes,No
2009-02-22,7.0,19.0,0.2,,,,,NE,NW,13.0,15.0,100.0,64.0,,,,,9.1,16.3,No,No
2013-08-14,9.5,12.7,3.0,4.0,6.0,SW,63.0,W,SW,31.0,37.0,95.0,52.0,1011.8,1015.3,8.0,4.0,9.7,11.7,Yes,Yes
2014-05-09,8.9,23.7,0.0,,,E,33.0,E,ENE,22.0,9.0,50.0,28.0,1024.4,1020.9,,,16.5,22.4,No,No
2010-05-07,9.8,19.4,4.0,,,NNW,50.0,NW,WNW,26.0,13.0,97.0,42.0,1010.1,1011.8,,,15.1,17.7,Yes,Yes
2013-01-02,21.2,31.1,0.0,,,SSE,57.0,N,NE,17.0,22.0,54.0,68.0,1010.9,1008.7,,,28.6,28.9,No,No
2013-05-08,15.7,33.7,0.0,7.6,,ESE,43.0,SE,SE,13.0,17.0,71.0,40.0,1013.1,1009.1,0.0,3.0,24.0,32.1,No,No
2017-04-29,11.3,20.5,0.0,,,S,24.0,,S,0.0,19.0,55.0,57.0,1020.6,1018.6,,,17.3,19.7,No,No
2011-05-26,6.1,10.4,0.6,,,WSW,35.0,WSW,SW,9.0,13.0,99.0,92.0,1021.5,1019.5,8.0,1.0,7.0,9.7,No,Yes
2009-06-25,3.5,15.2,0.2,1.2,8.4,W,33.0,WNW,W,11.0,22.0,86.0,57.0,1012.2,1008.8,1.0,2.0,7.9,14.8,No,No
2012-05-12,0.1,14.4,0.0,4.6,9.0,WNW,41.0,ENE,WNW,7.0,24.0,62.0,35.0,1019.0,1015.0,3.0,,7.6,14.1,No,No
2010-04-16,7.7,22.5,0.0,1.6,10.1,NE,24.0,NE,SE,15.0,6.0,82.0,53.0,1024.0,1020.9,6.0,6.0,14.7,22.2,No,No
2014-10-20,8.2,17.2,0.0,,,E,54.0,SSE,E,15.0,39.0,58.0,58.0,1032.4,1030.7,1.0,1.0,13.8,16.0,No,No
2014-09-06,5.6,22.3,0.0,3.6,10.9,ESE,33.0,ENE,NNE,13.0,11.0,49.0,18.0,1028.7,1025.2,1.0,3.0,13.4,21.6,No,No
2009-12-08,11.2,35.2,0.0,11.0,,,,,,,,59.0,7.0,,,,,20.3,34.0,No,Yes
2016-05-17,9.5,18.6,0.0,,,WNW,74.0,WNW,WSW,44.0,35.0,47.0,57.0,1013.3,1014.9,1.0,,16.3,16.8,No,No
2011-06-17,10.7,19.8,3.0,0.2,4.1,,,NNW,W,7.0,4.0,75.0,59.0,1024.7,1022.0,6.0,6.0,13.5,19.0,Yes,No
2015-07-21,5.5,,0.4,,,,,,,0.0,0.0,100.0,65.0,,,8.0,6.0,7.6,18.0,No,No
2015-06-22,4.4,16.4,0.0,1.8,,NNE,33.0,NE,NNE,13.0,13.0,66.0,44.0,1027.5,1024.0,1.0,5.0,10.1,16.2,No,No
2016-08-11,11.5,19.3,0.4,1.2,5.3,W,39.0,N,WNW,11.0,19.0,76.0,56.0,1020.0,1017.3,7.0,6.0,13.9,18.5,No,Yes
2010-12-03,10.0,23.0,0.0,,9.9,SW,57.0,SSW,SW,13.0,33.0,49.0,36.0,1008.8,1007.1,3.0,1.0,18.2,21.1,No,No
2011-01-06,11.9,19.9,0.0,4.2,8.4,SE,41.0,ESE,SE,15.0,26.0,68.0,55.0,1011.5,1011.4,,,16.5,17.5,No,No
2017-03-28,9.9,24.4,2.2,5.8,10.9,N,24.0,NNW,SE,13.0,7.0,73.0,40.0,1014.9,1012.0,1.0,1.0,14.1,22.7,Yes,No
2015-08-25,23.8,33.2,0.0,5.8,9.5,NE,43.0,SSE,NNE,11.0,28.0,79.0,41.0,1016.9,1012.3,5.0,1.0,26.2,32.1,No,No
2010-08-16,6.0,11.3,1.2,,,WNW,56.0,NW,NW,22.0,20.0,66.0,78.0,1012.1,1011.1,,,7.8,9.2,Yes,No
2010-05-27,10.9,17.3,12.8,,,SW,56.0,WNW,SW,11.0,30.0,97.0,89.0,1004.1,1007.4,,,12.1,14.0,Yes,Yes
2010-10-08,22.8,33.1,8.2,5.4,4.8,ENE,44.0,SSE,SW,15.0,9.0,71.0,82.0,1011.3,1007.6,7.0,7.0,27.1,27.7,Yes,Yes
2014-01-29,15.1,33.3,0.0,,,E,41.0,NNE,E,19.0,28.0,49.0,35.0,1017.7,1014.2,,,24.2,31.0,No,No
2016-08-20,9.1,17.9,2.8,3.0,7.3,SW,30.0,SSW,SSW,7.0,15.0,97.0,58.0,1021.2,1019.2,7.0,3.0,11.5,17.2,Yes,Yes
2013-05-07,11.4,20.0,0.0,3.0,8.8,S,35.0,S,SSE,20.0,19.0,76.0,56.0,1028.7,1027.2,2.0,6.0,17.0,19.7,No,No
2016-03-16,7.3,15.3,0.2,,,E,46.0,ESE,E,7.0,15.0,97.0,84.0,,,,,7.9,14.1,No,No
2015-09-30,16.7,21.4,0.0,5.6,6.4,SSE,33.0,SSE,ESE,17.0,20.0,57.0,62.0,1022.1,1021.4,7.0,7.0,21.0,18.7,No,No
2013-01-16,20.9,33.8,0.0,6.2,8.5,,,NNW,SW,13.0,24.0,51.0,75.0,1002.2,1001.8,1.0,8.0,31.2,26.5,No,Yes
2010-03-04,16.5,31.3,0.0,6.8,5.5,N,48.0,N,N,22.0,26.0,55.0,27.0,1012.7,1008.7,4.0,7.0,22.0,30.6,No,No
2008-08-25,8.2,16.4,0.0,3.6,7.1,,,W,NE,15.0,19.0,76.0,48.0,1029.9,1024.8,7.0,5.0,11.1,16.0,No,No
2014-07-04,-1.0,20.5,0.0,,,NW,39.0,,NW,0.0,19.0,100.0,25.0,1021.4,1016.2,,,6.4,20.1,No,No
2016-03-10,22.0,30.6,0.0,8.0,6.5,SE,31.0,SSE,SSE,2.0,24.0,84.0,59.0,1019.7,1018.9,7.0,7.0,24.0,28.5,No,No
2014-01-04,12.1,21.2,0.0,7.8,3.8,WSW,46.0,W,SSW,19.0,17.0,58.0,56.0,1006.7,1007.2,7.0,7.0,16.2,18.5,No,No
2012-08-25,4.9,17.3,0.0,4.2,9.4,SW,39.0,E,WSW,7.0,17.0,69.0,44.0,1024.7,1022.1,3.0,,11.8,16.5,No,No
2011-02-20,23.1,34.0,0.4,7.0,11.3,,,E,ESE,17.0,19.0,64.0,48.0,1010.8,1006.7,6.0,5.0,28.4,32.9,No,Yes
2013-11-10,23.4,33.5,9.4,7.8,10.4,S,35.0,NE,WNW,15.0,24.0,64.0,49.0,1010.3,1005.6,7.0,7.0,30.4,32.9,Yes,No
2016-06-07,10.9,14.2,19.4,2.0,3.3,SSW,46.0,S,SSW,9.0,20.0,82.0,61.0,1010.6,1013.0,7.0,6.0,11.4,12.9,Yes,Yes
2016-04-17,12.2,16.3,0.2,3.6,6.2,SE,35.0,ESE,SE,17.0,20.0,68.0,61.0,1026.5,1024.0,8.0,8.0,13.7,15.0,No,No
2011-01-07,14.8,22.5,2.4,,,NW,44.0,W,W,22.0,26.0,64.0,52.0,1005.5,1007.3,,,19.2,21.6,Yes,No
2012-06-02,13.0,20.7,49.4,,7.5,,,ENE,E,2.0,19.0,84.0,55.0,1022.3,1021.3,7.0,5.0,15.8,19.9,Yes,No
2017-01-30,15.8,24.9,0.0,,,WNW,39.0,WNW,SW,11.0,9.0,70.0,91.0,1006.9,1007.7,,,20.9,19.6,No,Yes
2012-03-20,21.2,26.8,9.0,,,SE,69.0,SE,SE,39.0,43.0,76.0,66.0,1014.1,1011.2,,,25.5,26.1,Yes,No
2011-01-27,12.8,28.5,0.0,,,WSW,37.0,SSE,W,9.0,20.0,61.0,32.0,1016.4,1016.2,1.0,2.0,19.2,26.9,No,No
2015-03-31,10.3,28.7,0.0,4.0,11.1,ENE,31.0,E,NE,11.0,15.0,43.0,26.0,1025.6,1022.2,0.0,1.0,16.4,27.6,No,No
2016-03-10,22.9,30.2,0.0,11.2,3.8,SSE,43.0,S,ESE,15.0,13.0,75.0,48.0,1017.1,1015.5,,6.0,23.3,28.6,No,No
2010-01-28,13.2,27.4,0.0,7.8,11.4,SE,37.0,NNW,ESE,11.0,19.0,63.0,47.0,1013.5,1009.5,6.0,3.0,16.6,22.4,No,No
2010-12-28,24.3,29.3,33.4,0.8,0.7,WNW,41.0,,W,0.0,19.0,84.0,76.0,1003.7,1002.0,7.0,8.0,26.8,28.0,Yes,Yes
2015-03-10,20.0,27.8,0.0,,,E,24.0,SSW,SE,7.0,11.0,69.0,59.0,,,,,22.3,26.4,No,No
2014-02-27,10.2,22.3,0.0,4.0,11.3,SE,39.0,E,SE,22.0,20.0,63.0,34.0,1021.9,1019.7,3.0,4.0,13.8,20.3,No,No
2015-06-10,5.9,12.5,0.6,1.8,2.9,S,30.0,,S,0.0,13.0,100.0,60.0,1034.8,1034.8,6.0,7.0,7.6,11.8,No,No
2013-11-13,16.7,22.0,0.0,5.4,6.7,E,37.0,E,ESE,15.0,17.0,68.0,70.0,1021.0,1019.7,7.0,6.0,19.2,20.1,No,No
2010-12-26,20.3,30.7,,,,,,NNW,NE,9.0,9.0,88.0,63.0,,,,,21.4,28.4,No,No
2010-04-16,,14.8,,,,ENE,31.0,,WNW,,7.0,,60.0,,,,,,14.7,No,No
2010-04-04,14.7,19.5,,,,S,43.0,,SSE,,13.0,,76.0,1023.9,1021.5,,8.0,,18.5,No,Yes
2013-06-29,14.5,20.7,1.8,1.6,0.0,SSE,24.0,,ESE,0.0,9.0,91.0,67.0,1021.6,1018.9,7.0,7.0,15.8,19.3,Yes,Yes
2011-10-08,12.4,32.3,0.0,8.2,11.5,ENE,35.0,ENE,SSE,24.0,7.0,33.0,15.0,1015.5,1010.5,0.0,2.0,23.0,32.1,No,No
2011-05-18,8.8,21.7,5.0,1.8,9.4,ENE,33.0,WSW,E,6.0,7.0,86.0,51.0,1020.0,1018.8,1.0,2.0,15.7,21.3,Yes,No
2013-06-08,7.3,18.2,0.0,1.6,,SSE,20.0,ESE,SE,11.0,9.0,60.0,42.0,1029.9,1026.4,1.0,1.0,12.2,17.4,No,No
2015-04-13,9.1,25.3,0.0,4.0,10.5,E,31.0,ENE,WNW,15.0,7.0,63.0,29.0,1022.4,1018.8,1.0,4.0,17.3,24.6,No,No
2009-03-15,10.8,26.7,0.0,,,NE,37.0,NE,ENE,24.0,22.0,67.0,30.0,,,,,15.4,25.2,No,No
2013-04-17,8.9,22.2,0.0,,,SW,17.0,NE,SE,2.0,7.0,69.0,49.0,1016.9,1013.8,,,15.6,21.1,No,No
2016-06-03,21.9,28.3,0.6,,,S,33.0,S,NE,17.0,13.0,84.0,69.0,1015.5,1011.7,8.0,5.0,24.2,27.5,No,No
2009-02-28,17.4,25.1,0.0,,,NNE,35.0,NNE,NE,7.0,26.0,66.0,69.0,1009.2,1006.9,,,21.2,24.3,No,No
2010-09-16,8.4,14.9,1.2,3.4,6.8,SW,63.0,W,SW,31.0,39.0,59.0,48.0,1018.1,1017.6,5.0,7.0,11.1,13.6,Yes,No
2012-04-27,9.9,23.0,0.0,2.0,,ESE,26.0,,E,0.0,9.0,85.0,47.0,1022.1,1019.8,,,14.9,22.3,No,No
2011-03-11,21.1,29.3,1.6,,,ENE,33.0,ENE,ENE,6.0,17.0,71.0,58.0,1016.7,1015.9,,,26.5,28.4,Yes,No
2016-07-30,3.5,18.5,0.0,1.6,3.1,NNW,39.0,NNE,N,13.0,22.0,89.0,40.0,1022.3,1017.7,8.0,6.0,8.3,17.6,No,No
2015-05-27,6.4,15.0,0.0,,,N,43.0,NNE,N,28.0,30.0,94.0,72.0,1020.9,1018.4,8.0,,8.9,14.5,No,No
2012-05-18,3.9,21.7,0.0,1.6,,E,15.0,NE,NE,2.0,7.0,94.0,46.0,1025.7,1021.0,,,10.0,21.4,No,No
2017-02-04,25.6,38.8,0.0,,,NNE,31.0,NE,NNW,20.0,7.0,38.0,30.0,1007.2,1002.7,1.0,8.0,30.9,37.1,No,No
2011-07-04,12.9,25.4,0.0,2.6,10.1,NE,37.0,S,ENE,7.0,30.0,64.0,60.0,1021.7,1018.1,1.0,4.0,19.9,23.1,No,No
2013-05-22,11.7,16.2,0.0,,,S,30.0,SW,SW,9.0,9.0,64.0,71.0,1015.1,1010.9,,5.0,14.9,15.0,No,Yes
2012-06-01,13.7,22.0,6.0,0.0,3.2,ESE,26.0,SSE,E,6.0,11.0,88.0,85.0,1024.9,1021.6,7.0,7.0,18.5,19.1,Yes,Yes
2012-10-03,5.2,24.8,0.0,,,SSW,28.0,E,WNW,9.0,11.0,75.0,36.0,1027.7,1022.7,,,14.8,24.0,No,No
2011-01-14,15.8,25.5,95.0,,,,,WSW,W,13.0,19.0,100.0,69.0,1002.7,,8.0,,16.0,23.5,Yes,No
2011-10-17,13.2,18.0,2.2,7.0,8.9,S,59.0,S,SSE,35.0,26.0,60.0,45.0,1031.3,1032.0,7.0,1.0,16.2,17.5,Yes,No
2009-01-29,24.5,31.8,17.0,5.4,2.8,W,65.0,W,W,13.0,20.0,85.0,86.0,1005.6,1003.5,7.0,8.0,28.2,26.2,Yes,Yes
2010-06-27,-0.9,11.3,0.0,1.4,,SW,24.0,,SW,0.0,13.0,95.0,47.0,1025.4,1023.1,0.0,3.0,3.6,10.7,No,No
2016-12-26,18.5,29.3,6.0,4.0,9.6,ENE,31.0,E,E,13.0,15.0,55.0,69.0,1016.6,1014.5,4.0,7.0,27.1,25.3,Yes,Yes
2014-12-02,14.0,27.4,0.0,5.6,12.2,E,48.0,ENE,WSW,20.0,24.0,42.0,30.0,1014.9,1010.0,1.0,7.0,18.8,25.6,No,No
2013-10-01,10.4,20.7,5.0,11.6,11.4,SW,57.0,SSW,SW,26.0,24.0,54.0,22.0,1016.9,1016.4,1.0,1.0,14.1,19.8,Yes,No
2012-04-05,14.6,19.1,9.8,,,SSW,50.0,SW,S,22.0,24.0,1.0,1.0,1020.9,1023.2,,,17.9,16.8,Yes,No
2012-05-05,15.5,22.2,7.2,,,NW,50.0,NW,SW,24.0,15.0,88.0,78.0,1006.5,1004.5,,,17.9,18.6,Yes,Yes
2017-05-18,20.0,21.0,39.8,5.2,,SSW,50.0,SE,S,13.0,20.0,95.0,96.0,1017.2,1015.9,8.0,8.0,21.6,20.6,Yes,Yes
2013-08-17,11.5,24.4,0.0,3.6,9.3,ENE,28.0,SW,NE,2.0,11.0,69.0,59.0,1019.3,1013.7,6.0,2.0,17.7,22.4,No,No
2013-07-13,7.0,19.1,0.0,2.0,,,,,SSE,,15.0,,50.0,,1026.7,0.0,0.0,,18.7,No,No
2012-04-12,2.8,24.8,0.0,3.8,10.5,NNE,24.0,ENE,SE,11.0,7.0,56.0,22.0,1033.8,1030.1,0.0,0.0,13.5,24.5,No,No
2013-01-08,20.4,30.3,0.0,10.4,11.2,NNE,28.0,W,NE,2.0,13.0,66.0,54.0,1014.0,1008.1,6.0,1.0,25.8,29.8,No,No
2012-06-05,4.8,10.5,9.2,,,S,74.0,,SSE,0.0,22.0,99.0,71.0,1001.8,1007.2,,,6.2,9.4,Yes,Yes
2015-12-18,19.0,27.5,0.0,13.6,12.3,NNE,46.0,E,ENE,15.0,30.0,58.0,53.0,1016.8,1014.0,0.0,1.0,24.5,27.1,No,No
2016-06-13,22.4,32.5,0.0,10.4,10.3,SSE,44.0,SE,E,28.0,24.0,33.0,36.0,1016.2,1011.7,0.0,1.0,23.7,31.3,No,No
2011-02-14,16.2,27.2,0.0,,,ESE,39.0,ENE,SE,19.0,22.0,65.0,61.0,1016.1,1012.4,,,21.4,25.7,No,No
2016-08-05,9.7,16.2,4.0,3.2,2.7,SW,35.0,W,SSW,20.0,17.0,90.0,67.0,1030.4,1028.3,6.0,6.0,11.2,14.7,Yes,Yes
2015-12-17,12.4,24.5,0.0,,,SSE,48.0,ESE,SSE,19.0,26.0,54.0,43.0,1017.3,1013.9,,,19.7,22.1,No,No
2016-10-23,2.9,14.7,0.8,,,SSE,37.0,S,SW,24.0,20.0,63.0,47.0,1025.2,1023.5,,7.0,10.1,14.3,No,No
2010-05-19,-1.7,17.3,0.0,,,NNE,22.0,W,N,4.0,13.0,84.0,43.0,1024.4,1021.1,,,4.5,16.3,No,No
2016-05-10,14.0,19.0,0.2,5.0,7.1,WSW,50.0,W,SW,20.0,22.0,87.0,45.0,1012.1,1015.8,7.0,4.0,15.0,18.7,No,No
2015-02-09,12.1,31.7,0.0,,,S,41.0,SSE,SE,20.0,15.0,50.0,20.0,1021.7,1019.1,,,16.8,29.8,No,No
2009-07-05,6.8,18.3,0.0,,,NNE,28.0,E,NE,7.0,11.0,95.0,62.0,1021.1,1017.2,,,9.5,17.7,No,No
2012-07-13,,20.5,,,,,,,,,,,,,,,,,,No,Yes
2014-10-18,10.9,21.2,,,,SSE,33.0,WNW,ESE,7.0,22.0,70.0,39.0,1029.7,1027.4,1.0,,16.7,19.5,No,No
2013-10-12,11.4,29.5,0.0,,,,,NE,NE,4.0,11.0,78.0,47.0,,,0.0,0.0,17.8,28.2,No,No
2012-05-20,3.4,18.5,0.0,2.6,9.1,SW,26.0,S,W,7.0,9.0,74.0,36.0,1028.4,1024.9,4.0,1.0,6.4,18.1,No,No
2016-08-10,9.1,15.0,3.6,,,NW,56.0,NW,W,17.0,31.0,78.0,74.0,1013.6,1013.6,,,11.6,13.2,Yes,Yes
2016-08-12,4.7,20.8,0.0,4.0,,NW,33.0,N,NW,20.0,15.0,52.0,20.0,1023.0,1020.0,0.0,1.0,10.8,20.3,No,No
2014-06-25,13.4,21.8,0.0,5.4,8.8,WSW,35.0,WSW,W,9.0,13.0,46.0,36.0,1019.8,1016.5,6.0,1.0,15.7,21.7,No,No
2015-10-11,16.2,26.9,3.6,8.4,5.9,WNW,52.0,NNW,WSW,9.0,9.0,71.0,51.0,1019.2,1015.3,7.0,7.0,19.6,25.0,Yes,Yes
2016-06-19,2.8,4.8,1.8,,,ESE,70.0,ENE,E,22.0,22.0,98.0,98.0,,,,,4.2,4.2,Yes,Yes
2012-07-25,0.4,15.9,0.0,2.2,5.5,S,24.0,NE,SSW,7.0,15.0,76.0,63.0,1031.9,1030.4,1.0,5.0,8.7,14.4,No,No
2014-08-06,5.9,11.4,0.0,,,WNW,37.0,NW,NW,15.0,24.0,84.0,69.0,1032.4,1029.2,8.0,8.0,8.4,11.2,No,No
2015-01-11,15.1,22.3,3.2,,,E,46.0,ESE,E,28.0,33.0,84.0,65.0,1017.7,1016.7,,,19.4,21.5,Yes,No
2013-07-07,23.9,33.5,0.0,7.8,7.1,ESE,46.0,ESE,E,24.0,28.0,45.0,42.0,1013.8,1010.7,6.0,7.0,26.8,32.0,No,No
2011-01-21,21.9,38.4,0.0,12.6,13.0,ESE,48.0,NE,SSE,15.0,19.0,23.0,11.0,1006.1,1003.1,0.0,1.0,31.1,37.5,No,No
2010-08-19,-0.7,2.1,28.4,,,,,WNW,W,35.0,44.0,98.0,98.0,,,,,2.0,0.1,Yes,No
2011-08-26,3.6,18.6,0.0,4.8,10.3,W,22.0,SSE,W,9.0,11.0,78.0,33.0,1026.8,1022.8,0.0,1.0,9.6,18.1,No,No
2010-01-10,13.9,37.3,0.0,,,NW,43.0,SE,SW,7.0,19.0,36.0,18.0,1015.9,1014.0,0.0,,24.1,36.7,No,No
2013-11-29,,37.0,,,,SSE,57.0,WNW,WNW,19.0,19.0,,62.0,1007.6,1003.5,,4.0,,35.1,No,No
2014-01-28,24.3,37.8,0.4,,,E,104.0,N,SE,13.0,13.0,46.0,27.0,1007.9,1003.7,,,32.0,37.1,No,No
2014-02-05,10.6,30.0,0.2,,,ESE,70.0,NE,NNE,20.0,19.0,50.0,32.0,1019.5,1016.8,,,19.0,27.8,No,No
2009-01-17,,,,5.4,13.4,,,,,,,,,,,,,,,No,No
2016-03-22,10.6,26.3,0.0,5.8,11.2,SW,28.0,,WNW,0.0,9.0,69.0,31.0,1018.9,1015.2,0.0,1.0,15.4,24.7,No,No
2013-05-11,15.8,22.3,0.2,,,SSE,57.0,SSE,S,39.0,22.0,85.0,83.0,1026.5,1023.9,,,19.5,19.4,No,Yes
2014-09-30,10.3,23.8,1.8,3.8,9.7,E,30.0,SE,ENE,15.0,15.0,57.0,37.0,1023.9,1020.1,5.0,1.0,16.1,23.1,Yes,No
2011-05-19,17.4,27.1,0.0,7.4,3.1,E,41.0,SSE,E,24.0,28.0,54.0,50.0,1021.7,1018.9,2.0,7.0,22.7,25.8,No,No
2015-07-01,2.6,17.3,0.0,2.0,8.2,WSW,30.0,NNE,WSW,4.0,20.0,69.0,33.0,1031.0,1027.7,1.0,0.0,8.5,16.0,No,No
2012-06-22,14.1,19.5,0.0,,,NW,63.0,NNW,NW,31.0,28.0,57.0,57.0,1007.3,1008.0,,,17.7,14.8,No,No
2014-06-01,10.7,18.4,11.0,,,NW,33.0,W,WSW,19.0,11.0,73.0,88.0,1016.4,1017.3,,,17.1,15.9,Yes,No
2010-03-05,18.3,27.1,1.4,2.4,5.3,NE,41.0,NW,NNE,6.0,22.0,76.0,73.0,1013.1,1010.8,6.0,6.0,23.3,25.4,Yes,Yes
2012-01-20,19.0,32.0,0.0,8.8,10.9,SSE,33.0,SSW,S,7.0,15.0,57.0,31.0,1015.9,1013.1,,,21.6,31.4,No,No
2015-09-13,19.2,29.1,0.0,,,ESE,52.0,SSE,SE,22.0,37.0,61.0,56.0,1021.2,1017.4,,1.0,24.8,27.2,No,Yes
2010-07-11,9.1,16.3,0.0,,,SSW,17.0,W,,4.0,0.0,100.0,98.0,,,,,11.7,14.8,No,No
2011-02-18,17.7,27.2,0.2,,,ENE,28.0,S,NE,9.0,13.0,73.0,56.0,1015.3,1012.6,,,19.8,25.9,No,No
2011-09-28,8.8,21.6,1.8,7.8,3.6,,,SW,WSW,7.0,30.0,88.0,53.0,1003.5,997.3,7.0,7.0,12.7,18.2,Yes,Yes
2010-11-26,23.1,29.7,0.0,7.4,8.1,ENE,48.0,ESE,E,31.0,31.0,63.0,58.0,1012.5,1010.0,4.0,5.0,27.5,28.8,No,No
2012-10-31,11.6,17.8,0.6,,,ESE,63.0,ESE,ESE,30.0,37.0,71.0,76.0,1021.5,1020.9,,,15.1,14.6,No,No
2015-10-19,17.2,29.5,0.0,,,NNE,33.0,N,NNE,2.0,9.0,75.0,43.0,,,,,20.7,27.9,No,No
2011-11-16,11.8,15.7,0.0,,,NNE,39.0,NNE,NNE,6.0,13.0,50.0,87.0,,,,,15.6,11.2,No,No
2013-09-15,3.2,16.0,0.0,1.4,10.2,NW,30.0,NNW,ESE,17.0,19.0,62.0,53.0,1020.6,1017.1,,,8.3,13.8,No,No
2014-05-10,14.5,28.3,0.0,3.8,7.4,SSE,24.0,SW,ESE,6.0,9.0,57.0,22.0,1018.4,1015.6,7.0,7.0,18.6,27.6,No,No
2015-10-14,11.0,26.1,0.0,,,NE,30.0,ENE,NNW,7.0,13.0,71.0,43.0,1026.6,1023.6,7.0,2.0,16.5,23.6,No,No
2011-06-04,6.4,15.1,1.8,1.8,7.6,W,35.0,NW,W,4.0,17.0,97.0,64.0,1015.5,1015.3,,,8.0,14.1,Yes,No
2012-08-27,21.3,35.6,0.0,6.2,10.7,E,50.0,SSE,ENE,13.0,22.0,74.0,16.0,1014.6,1010.5,6.0,6.0,25.7,34.4,No,No
2014-04-17,9.5,24.3,0.0,2.4,,SSE,28.0,SE,SSE,2.0,11.0,79.0,36.0,1019.9,1016.8,,,16.6,23.8,No,No
2015-09-02,4.2,20.9,0.0,4.0,7.8,NNE,31.0,NW,NE,17.0,17.0,51.0,33.0,1018.7,1012.8,4.0,3.0,13.3,20.2,No,Yes
2013-01-10,13.5,30.5,0.0,7.6,12.6,SSW,30.0,SSW,SW,7.0,11.0,52.0,30.0,1009.2,1006.5,1.0,2.0,17.8,26.8,No,No
2011-12-05,-3.0,9.3,0.2,,,ESE,48.0,ESE,E,11.0,11.0,72.0,63.0,,,,,2.8,8.5,No,No
2009-11-29,22.6,30.9,0.0,,,N,59.0,N,N,35.0,28.0,60.0,82.0,1005.3,1002.4,,,29.2,26.2,No,No
2016-12-25,11.5,31.1,3.0,,,N,31.0,NW,N,4.0,15.0,67.0,29.0,1016.0,1013.5,,,19.9,30.2,Yes,No
2013-03-07,24.5,35.7,0.0,12.0,,NW,26.0,WNW,W,17.0,11.0,81.0,49.0,1008.4,1004.8,3.0,5.0,28.0,35.0,No,No
2015-03-07,7.0,26.6,0.0,,,NNE,48.0,N,NNW,6.0,13.0,69.0,37.0,1012.0,1007.5,,,13.4,25.5,No,No
2015-03-05,8.9,18.8,0.0,,,WNW,50.0,W,WNW,13.0,22.0,51.0,33.0,,,5.0,5.0,11.9,16.2,No,No
2013-09-06,11.0,24.7,0.0,4.6,10.7,ENE,20.0,SW,NE,6.0,7.0,65.0,46.0,1029.9,1025.4,1.0,0.0,18.1,23.6,No,No
